Year,Winners,Median,Losers,Annualized_Return_Winners,Annualized_Return_Median,Annualized_Return_Losers,Volatility_Winners,Volatility_Median,Volatility_Losers,Sharpe_Ratio_Winners,Sharpe_Ratio_Median,Sharpe_Ratio_Losers,MDD_Winners,MDD_Median,MDD_Losers
2020,100.29628065519509,110.97667683754669,117.03183303665207,0.2962806551950905,10.976676837546691,17.031833036652074,34.77998965967748,35.151736241584494,39.145706791442414,0.008518710272607883,0.3122655666880342,0.4350881471470935,-32.25737247670959,-34.59536967555527,-41.70760495247448
2021,133.6444849249706,144.21102297439606,148.21984118792506,33.24969186486794,29.947144827105877,26.649166591713136,14.836277153354121,11.877577875308331,14.866632881383419,2.241107490860738,2.52131748926365,1.792548911669452,-8.653329214981106,-4.741069048967791,-5.974508305755424
2022,118.83399562907833,132.3277975411451,128.8103615106844,-11.082005594325155,-8.240164439691117,-13.095061714869708,22.71554676664704,21.92189038869123,24.340763115254475,-0.48785995372106683,-0.3758874938970565,-0.5379889551064637,-23.787219999711997,-18.245019745416354,-23.2585250275452
2023,134.86636243852416,150.69832298126715,157.69929977494084,13.491397579097104,13.882589887744532,22.427495680819277,14.50236131483504,13.379420187188586,14.481450317072644,0.9302897153235465,1.0376077358746647,1.5487050806215719,-14.967840080823812,-10.879128790622469,-9.900435661071786
2024,155.6101280445693,181.90667931315627,177.92978101278896,15.38097805188505,20.709159673773232,12.82851684612416,12.744223049484637,10.639174077462396,12.548771965520352,1.2068980582152509,1.946500689150551,1.02229261009543,-5.549749373783854,-7.4288206548804885,-8.437669598193413
